"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"999","10.689833","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2408, FN=0, Flags=.p....F.C"
"1000","10.689839","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2409, FN=0, Flags=.p....F.C"
"1001","10.689845","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2410, FN=0, Flags=.p....F.C"
"1002","10.689852","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2411, FN=0, Flags=.p....F.C"
"1003","10.689858","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2412, FN=0, Flags=.p....F.C"
"1004","10.689870","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2413, FN=0, Flags=.p....F.C"
"1007","10.692160","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2414, FN=0, Flags=.p....F.C"
"1008","10.692173","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2415, FN=0, Flags=.p....F.C"
"1009","10.692179","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2416, FN=0, Flags=.p....F.C"
"1010","10.692185","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2417, FN=0, Flags=.p....F.C"
"1011","10.692191","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2418, FN=0, Flags=.p....F.C"
"1012","10.692197","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2419, FN=0, Flags=.p....F.C"
"1013","10.692209","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2420, FN=0, Flags=.p....F.C"
"1014","10.692223","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2421, FN=0, Flags=.p....F.C"
"1015","10.692229","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2422, FN=0, Flags=.p....F.C"
"1016","10.692432","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2423, FN=0, Flags=.p....F.C"
"1017","10.692446","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2424, FN=0, Flags=.p....F.C"
"1020","10.694131","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2425, FN=0, Flags=.p....F.C"
"1021","10.694148","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2426, FN=0, Flags=.p....F.C"
"1022","10.694155","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2427, FN=0, Flags=.p....F.C"
"1023","10.694169","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2428, FN=0, Flags=.p....F.C"
"1024","10.694177","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2429, FN=0, Flags=.p....F.C"
"1025","10.694185","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2430, FN=0, Flags=.p....F.C"
"1026","10.694194","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2431, FN=0, Flags=.p....F.C"
"1027","10.694202","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2432, FN=0, Flags=.p....F.C"
"1028","10.694210","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2433, FN=0, Flags=.p....F.C"
"1029","10.694337","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2434, FN=0, Flags=.p....F.C"
"1030","10.694349","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2435, FN=0, Flags=.p....F.C"
"1034","10.694701","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=466, FN=0, Flags=.p.....TC"
"1035","10.694713","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=467, FN=0, Flags=.p.....TC"
"1036","10.694721","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=468, FN=0, Flags=.p.....TC"
"1037","10.694729","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=469, FN=0, Flags=.p.....TC"
"1041","10.694954","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=470, FN=0, Flags=.p.....TC"
"1043","10.696486","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2436, FN=0, Flags=.p....F.C"
"1044","10.696497","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2437, FN=0, Flags=.p....F.C"
"1045","10.696505","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2438, FN=0, Flags=.p....F.C"
"1046","10.696512","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2439, FN=0, Flags=.p....F.C"
"1047","10.696518","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2440, FN=0, Flags=.p....F.C"
"1048","10.696525","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2441, FN=0, Flags=.p....F.C"
"1049","10.696533","","a4:42:3b:d2:f7:08","2993","-50 dBm","802.11","QoS Data, SN=2442, FN=0, Flags=.p....F.C"
"1054","10.697004","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=471, FN=0, Flags=.p.....TC"
"1059","10.745602","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=472, FN=0, Flags=.p.....TC"
"1074","10.966215","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=473, FN=0, Flags=.p.....TC"
"1076","10.968068","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-50 dBm","802.11","QoS Data, SN=2443, FN=0, Flags=.p....F.C"
"1093","11.014410","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=474, FN=0, Flags=.p.....TC"
"1101","11.140136","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","511","-29 dBm","802.11","QoS Data, SN=475, FN=0, Flags=.p.....TC"
"1104","11.172711","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","164","-50 dBm","802.11","QoS Data, SN=1095, FN=0, Flags=.p....F.C"
"1108","11.173530","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","138","-29 dBm","802.11","QoS Data, SN=476, FN=0, Flags=.p.....TC"
"1110","11.176734","","a4:42:3b:d2:f7:08","393","-50 dBm","802.11","QoS Data, SN=2444, FN=0, Flags=.p....F.C"
"1112","11.192745","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","247","-50 dBm","802.11","QoS Data, SN=2445, FN=0, Flags=.p....F.C"
"1116","11.193772","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=477, FN=0, Flags=.p.....TC"
"1142","11.580508","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=478, FN=0, Flags=.p.....TC"
"1144","11.581087","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-54 dBm","802.11","QoS Data, SN=3425, FN=0, Flags=.p....F.C"
"1146","11.582878","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-68 dBm","802.11","QoS Data, SN=1330, FN=0, Flags=.p.....TC"
"1148","11.583286","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-50 dBm","802.11","QoS Data, SN=2446, FN=0, Flags=.p....F.C"
"1157","11.624727","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-30 dBm","802.11","QoS Data, SN=479, FN=0, Flags=.p.....TC"
"1159","11.625940","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-54 dBm","802.11","QoS Data, SN=3426, FN=0, Flags=.p....F.C"
"1291","13.603205","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","225","-30 dBm","802.11","QoS Data, SN=480, FN=0, Flags=.p.....TC"
"1293","13.610691","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-50 dBm","802.11","QoS Data, SN=2447, FN=0, Flags=.p....F.C"
"1302","13.733550","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","230","-51 dBm","802.11","QoS Data, SN=2448, FN=0, Flags=.p....F.C"
"1308","13.781548","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=481, FN=0, Flags=.p.....TC"
"1314","13.805428","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","271","-30 dBm","802.11","QoS Data, SN=482, FN=0, Flags=.p.....TC"
"1326","13.881922","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-51 dBm","802.11","QoS Data, SN=2449, FN=0, Flags=.p....F.C"
"1434","15.655779","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-50 dBm","802.11","QoS Data, SN=1096, FN=0, Flags=.p....F.C"
"1438","15.656682","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","138","-29 dBm","802.11","QoS Data, SN=483, FN=0, Flags=.p.....TC"
"1456","15.983612","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-28 dBm","802.11","QoS Data, SN=484, FN=0, Flags=.p.....TC"
"1458","15.985827","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-50 dBm","802.11","QoS Data, SN=2450, FN=0, Flags=.p....F.C"
"1465","16.028350","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=485, FN=0, Flags=.p.....TC"
"1498","16.591808","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=486, FN=0, Flags=.p.....TC"
"1500","16.592168","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=3431, FN=0, Flags=.p....F.C"
"1502","16.593169","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-69 dBm","802.11","QoS Data, SN=1340, FN=0, Flags=.p.....TC"
"1504","16.594413","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=2451, FN=0, Flags=.p....F.C"
"1512","16.638552","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=487, FN=0, Flags=.p.....TC"
"1514","16.639182","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-52 dBm","802.11","QoS Data, SN=3432, FN=0, Flags=.p....F.C"
"1613","18.054201","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","174","-29 dBm","802.11","QoS Data, SN=309, FN=0, Flags=.p.....TC"
"1619","18.080956","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","182","-50 dBm","802.11","QoS Data, SN=2452, FN=0, Flags=.p....F.C"
"1624","18.134019","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=310, FN=0, Flags=.p.....TC"
"1666","18.791871","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1673","18.907353","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1686","18.993155","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","193","-29 dBm","802.11","QoS Data, SN=488, FN=0, Flags=.p.....TC"
"1688","18.996702","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-28 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1695","19.111837","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1699","19.112687","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","193","-30 dBm","802.11","QoS Data, SN=489, FN=0, Flags=.p.....TC"
"1704","19.138360","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-28 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1707","19.176338","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-28 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1712","19.190039","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-28 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1717","19.262575","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-28 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1719","19.262782","","a4:42:3b:d2:f7:08","355","-49 dBm","802.11","QoS Data, SN=2453, FN=0, Flags=.p....F.C"
"1724","19.264783","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","162","-30 dBm","802.11","QoS Data, SN=490, FN=0, Flags=.p.....TC"
"1728","19.288662","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-28 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1732","19.365546","IntelCor_d2:f7:08","ff:ff:ff:ff:ff:ff","151","-27 dBm","802.11","Probe Request, SN=3612, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"1733","19.369692","AVMAudio_21:52:0c","a4:42:3b:d2:f7:08","514","-49 dBm","802.11","Probe Response, SN=3251, FN=0, Flags=........C, BI=100, SSID=FRITZ!Box 7590 UT"
"1735","19.380209","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-28 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1738","19.405386","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1740","19.426352","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-28 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1742","19.443859","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","170","-49 dBm","802.11","QoS Data, SN=2454, FN=0, Flags=.p....F.C"
"1746","19.444812","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=491, FN=0, Flags=.p.....TC"
"1750","19.445974","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","370","-30 dBm","802.11","QoS Data, SN=492, FN=0, Flags=.p.....TC"
"1752","19.451447","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1755","19.485725","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-28 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1776","19.610185","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-28 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1784","19.727366","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1786","19.727949","","a4:42:3b:d2:f7:08","2668","-49 dBm","802.11","QoS Data, SN=2455, FN=0, Flags=.p....F.C"
"1790","19.729010","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=493, FN=0, Flags=.p.....TC"
"1794","19.734496","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","308","-29 dBm","802.11","QoS Data, SN=494, FN=0, Flags=.p.....TC"
"1798","19.755672","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1800","19.772297","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1803","19.814984","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1811","19.946559","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-28 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1813","19.947069","","a4:42:3b:d2:f7:08","357","-49 dBm","802.11","QoS Data, SN=2456, FN=0, Flags=.p....F.C"
"1817","19.948026","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=495, FN=0, Flags=.p.....TC"
"1821","19.949247","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","237","-30 dBm","802.11","QoS Data, SN=496, FN=0, Flags=.p.....TC"
"1825","19.949487","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","307","-30 dBm","802.11","QoS Data, SN=497, FN=0, Flags=.p.....TC"
"1826","19.949501","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","196","-30 dBm","802.11","QoS Data, SN=498, FN=0, Flags=.p.....TC"
"1827","19.949522","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","808","-30 dBm","802.11","QoS Data, SN=499, FN=0, Flags=.p.....TC"
"1829","19.972661","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1833","19.987642","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1836","20.019717","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1845","20.137004","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1847","20.137634","","a4:42:3b:d2:f7:08","458","-49 dBm","802.11","QoS Data, SN=2457, FN=0, Flags=.p....F.C"
"1848","20.137647","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","626","-49 dBm","802.11","QoS Data, SN=2458, FN=0, Flags=.p....F.C"
"1852","20.138358","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=500, FN=0, Flags=.p.....TC"
"1859","20.182077","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=501, FN=0, Flags=.p.....TC"
"1888","20.341802","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1894","20.429392","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1905","20.546545","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1913","20.634176","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1926","20.751369","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1931","20.828496","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1936","20.941436","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1941","20.993697","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=502, FN=0, Flags=.p.....TC"
"1943","20.995830","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=2459, FN=0, Flags=.p....F.C"
"1949","21.040347","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=503, FN=0, Flags=.p.....TC"
"1952","21.043794","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"1962","21.160988","IntelCor_d2:f7:08","2c:3a:fd:21:52:0c","86","-27 dBm","802.11","QoS Null function (No data), SN=0, FN=0, Flags=.......TC"
"1984","21.486303","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","162","-29 dBm","802.11","QoS Data, SN=504, FN=0, Flags=.p.....TC"
"1987","21.503961","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","170","-49 dBm","802.11","QoS Data, SN=2460, FN=0, Flags=.p....F.C"
"1991","21.504576","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=505, FN=0, Flags=.p.....TC"
"1995","21.505050","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","656","-29 dBm","802.11","QoS Data, SN=506, FN=0, Flags=.p.....TC"
"1999","21.522162","","a4:42:3b:d2:f7:08","458","-49 dBm","802.11","QoS Data, SN=2461, FN=0, Flags=.p....F.C"
"2003","21.523236","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=507, FN=0, Flags=.p.....TC"
"2007","21.523785","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","201","-29 dBm","802.11","QoS Data, SN=508, FN=0, Flags=.p.....TC"
"2011","21.527296","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","237","-29 dBm","802.11","QoS Data, SN=509, FN=0, Flags=.p.....TC"
"2015","21.527488","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","307","-29 dBm","802.11","QoS Data, SN=510, FN=0, Flags=.p.....TC"
"2017","21.539251","","a4:42:3b:d2:f7:08","309","-49 dBm","802.11","QoS Data, SN=2462, FN=0, Flags=.p....F.C"
"2021","21.540030","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=511, FN=0, Flags=.p.....TC"
"2025","21.540364","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","188","-29 dBm","802.11","QoS Data, SN=512, FN=0, Flags=.p.....TC"
"2027","21.541965","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=2463, FN=0, Flags=.p....F.C"
"2029","21.543140","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","196","-49 dBm","802.11","QoS Data, SN=2464, FN=0, Flags=.p....F.C"
"2033","21.544208","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=513, FN=0, Flags=.p.....TC"
"2038","21.556138","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=2465, FN=0, Flags=.p....F.C"
"2040","21.559668","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","800","-49 dBm","802.11","QoS Data, SN=2466, FN=0, Flags=.p....F.C"
"2044","21.560855","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=514, FN=0, Flags=.p.....TC"
"2046","21.596275","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-70 dBm","802.11","QoS Data, SN=1349, FN=0, Flags=.p.....TC"
"2048","21.597388","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-49 dBm","802.11","QoS Data, SN=1097, FN=0, Flags=.p....F.C"
"2052","21.597992","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-29 dBm","802.11","QoS Data, SN=515, FN=0, Flags=.p.....TC"
"2054","21.598220","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-51 dBm","802.11","QoS Data, SN=3966, FN=0, Flags=.p....F.C"
"2059","21.615633","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=516, FN=0, Flags=.p.....TC"
"2061","21.616343","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=3435, FN=0, Flags=.p....F.C"
"2063","21.618935","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-66 dBm","802.11","QoS Data, SN=1350, FN=0, Flags=.p.....TC"
"2065","21.619526","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=2467, FN=0, Flags=.p....F.C"
"2072","21.672091","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=517, FN=0, Flags=.p.....TC"
"2074","21.672869","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-52 dBm","802.11","QoS Data, SN=3436, FN=0, Flags=.p....F.C"
"2077","21.674022","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-52 dBm","802.11","QoS Data, SN=3436, FN=0, Flags=.p..R.F.C"
"2080","21.675085","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-52 dBm","802.11","QoS Data, SN=3436, FN=0, Flags=.p..R.F.C"
"2083","21.676213","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-52 dBm","802.11","QoS Data, SN=3436, FN=0, Flags=.p..R.F.C"
"2086","21.677243","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-52 dBm","802.11","QoS Data, SN=3436, FN=0, Flags=.p..R.F.C"
"2192","23.083610","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","174","-28 dBm","802.11","QoS Data, SN=311, FN=0, Flags=.p.....TC"
"2198","23.154838","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=2468, FN=0, Flags=.p....F.C"
"2371","26.332630","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-30 dBm","802.11","QoS Data, SN=518, FN=0, Flags=.p.....TC"
"2373","26.332657","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=2469, FN=0, Flags=.p....F.C"
"2377","26.332666","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1098, FN=0, Flags=.p....F.C"
"2381","26.332674","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","138","-29 dBm","802.11","QoS Data, SN=519, FN=0, Flags=.p.....TC"
"2387","26.332684","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=520, FN=0, Flags=.p.....TC"
"2448","26.633595","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-28 dBm","802.11","QoS Data, SN=521, FN=0, Flags=.p.....TC"
"2450","26.634153","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-53 dBm","802.11","QoS Data, SN=3441, FN=0, Flags=.p....F.C"
"2452","26.635256","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-70 dBm","802.11","QoS Data, SN=1356, FN=0, Flags=.p.....TC"
"2454","26.636381","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=2470, FN=0, Flags=.p....F.C"
