"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"30318","395.492005565","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30319","395.492295681","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30320","395.492524105","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30321","395.492707390","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30322","395.492946400","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30324","395.550705385","SamsungE_53:9b:d4","01:00:5e:00:00:fb","213","-52 dBm","802.11","Data, SN=1462, FN=0, Flags=.p....F.C"
"30330","395.651633642","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=23, FN=0, Flags=.p.....TC"
"30334","395.754905705","SamsungE_53:9b:d4","01:00:5e:00:00:16","148","-51 dBm","802.11","Data, SN=1465, FN=0, Flags=.p....F.C"
"30339","395.864304425","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-31 dBm","802.11","QoS Null function (No data), SN=1045, FN=0, Flags=...P...TC"
"30363","396.492615416","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-42 dBm","802.11","QoS Data, SN=1096, FN=0, Flags=.p.....TC"
"30364","396.494856930","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-48 dBm","802.11","QoS Data, SN=1096, FN=0, Flags=.p..R..TC"
"30367","396.574676057","SamsungE_53:9b:d4","01:00:5e:00:00:fb","213","-55 dBm","802.11","Data, SN=1474, FN=0, Flags=.p....F.C"
"30381","396.892613910","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-33 dBm","802.11","QoS Null function (No data), SN=1046, FN=0, Flags=...P...TC"
"30388","397.050781782","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-30 dBm","802.11","QoS Null function (No data), SN=1047, FN=0, Flags=.......TC"
"30390","397.060413629","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-29 dBm","802.11","QoS Null function (No data), SN=1048, FN=0, Flags=...P...TC"
"30395","397.140921581","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-27 dBm","802.11","QoS Data, SN=24, FN=0, Flags=.p.....TC"
"30399","397.189493118","SamsungE_53:9b:d4","01:00:5e:00:00:16","148","-56 dBm","802.11","Data, SN=1482, FN=0, Flags=.p....F.C"
"30412","397.430477215","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-30 dBm","802.11","QoS Data, SN=25, FN=0, Flags=.p.....TC"
"30415","397.495814206","SamsungE_53:9b:d4","01:00:5e:00:00:16","148","-54 dBm","802.11","Data, SN=1486, FN=0, Flags=.p....F.C"
"30427","397.740149834","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1049, FN=0, Flags=...P...TC"
"31498","400.685174804","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1050, FN=0, Flags=.......TC"
"31499","400.685297424","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1050, FN=0, Flags=....R..TC"
"31500","400.685450486","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1050, FN=0, Flags=....R..TC"
"31501","400.685674849","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1050, FN=0, Flags=....R..TC"
"31502","400.685790415","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1050, FN=0, Flags=....R..TC"
"31503","400.685891059","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1050, FN=0, Flags=....R..TC"
"31504","400.686015703","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1050, FN=0, Flags=....R..TC"
"31508","400.686411306","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","186","-56 dBm","802.11","QoS Data, SN=1857, FN=0, Flags=.p....F.C"
"31512","400.709893761","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-36 dBm","802.11","QoS Data, SN=1097, FN=0, Flags=.p.....TC"
"31530","401.086204217","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-31 dBm","802.11","QoS Null function (No data), SN=1051, FN=0, Flags=...P...TC"
"31586","401.784229462","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","186","-45 dBm","802.11","QoS Data, SN=1098, FN=0, Flags=.p.....TC"
"31587","401.784349447","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","186","-45 dBm","802.11","QoS Data, SN=1098, FN=0, Flags=.p..R..TC"
"31588","401.784878666","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","186","-45 dBm","802.11","QoS Data, SN=1098, FN=0, Flags=.p..R..TC"
"31589","401.785339382","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","186","-45 dBm","802.11","QoS Data, SN=1098, FN=0, Flags=.p..R..TC"
"31590","401.786088142","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","186","-45 dBm","802.11","QoS Data, SN=1098, FN=0, Flags=.p..R..TC"
"31606","401.789886823","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","178","-54 dBm","802.11","QoS Data, SN=1858, FN=0, Flags=.p..R.F.C"
"31620","402.185285029","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-42 dBm","802.11","QoS Null function (No data), SN=1052, FN=0, Flags=...P...TC"
"32380","408.675685060","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-34 dBm","802.11","QoS Data, SN=1099, FN=0, Flags=.p.P...TC"
"32833","416.742174451","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-28 dBm","802.11","QoS Null function (No data), SN=1053, FN=0, Flags=.......TC"
"32838","416.770035332","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-29 dBm","802.11","QoS Null function (No data), SN=1054, FN=0, Flags=...P...TC"
"32844","416.955987467","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-28 dBm","802.11","QoS Data, SN=1100, FN=0, Flags=.p.....TC"
"32846","416.956243546","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-28 dBm","802.11","QoS Data, SN=26, FN=0, Flags=.p.....TC"
"32860","417.054757665","SamsungE_53:9b:d4","01:00:5e:00:00:fb","213","-56 dBm","802.11","Data, SN=1729, FN=0, Flags=.pm...F.C"
"32861","417.055725596","SamsungE_53:9b:d4","01:00:5e:00:00:16","148","-56 dBm","802.11","Data, SN=1730, FN=0, Flags=.p....F.C"
"32873","417.363001188","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1055, FN=0, Flags=...P...TC"
"32885","417.696794913","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-36 dBm","802.11","QoS Data, SN=27, FN=0, Flags=.p.....TC"
"32888","417.771103726","SamsungE_53:9b:d4","01:00:5e:00:00:16","148","-59 dBm","802.11","Data, SN=1739, FN=0, Flags=.p....F.C"
"32894","417.940847650","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-33 dBm","802.11","QoS Data, SN=1101, FN=0, Flags=.p.....TC"
"32897","417.976412614","SamsungE_53:9b:d4","01:00:5e:00:00:fb","213","-55 dBm","802.11","Data, SN=1742, FN=0, Flags=.p....F.C"
"32930","418.296920511","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-35 dBm","802.11","QoS Null function (No data), SN=1056, FN=0, Flags=...P...TC"
"33087","418.954192557","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-36 dBm","802.11","QoS Data, SN=1102, FN=0, Flags=.p.....TC"
"33092","419.000480260","SamsungE_53:9b:d4","01:00:5e:00:00:fb","213","-55 dBm","802.11","Data, SN=1753, FN=0, Flags=.p....F.C"
"33144","419.354290408","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-34 dBm","802.11","QoS Null function (No data), SN=1057, FN=0, Flags=...P...TC"
"33167","419.876023825","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-34 dBm","802.11","QoS Data, SN=1103, FN=0, Flags=.p.....TC"
"33168","419.876245535","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-34 dBm","802.11","QoS Data, SN=1103, FN=0, Flags=.p..R..TC"
"33169","419.876422478","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-34 dBm","802.11","QoS Data, SN=1103, FN=0, Flags=.p..R..TC"
"33170","419.876834724","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-34 dBm","802.11","QoS Data, SN=1103, FN=0, Flags=.p..R..TC"
"33171","419.877350380","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-34 dBm","802.11","QoS Data, SN=1103, FN=0, Flags=.p..R..TC"
"33172","419.879139662","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-34 dBm","802.11","QoS Data, SN=1103, FN=0, Flags=.p..R..TC"
"33174","419.905504503","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","174","-57 dBm","802.11","QoS Data, SN=1859, FN=0, Flags=.p....F.C"
"33176","419.906721699","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-34 dBm","802.11","QoS Data, SN=1104, FN=0, Flags=.p.....TC"
"33178","419.906972267","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","447","-34 dBm","802.11","QoS Data, SN=1105, FN=0, Flags=.p.....TC"
"33183","419.933832745","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","1394","-56 dBm","802.11","QoS Data, SN=1860, FN=0, Flags=.p....F.C"
"33187","419.934637617","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","415","-56 dBm","802.11","QoS Data, SN=1861, FN=0, Flags=.p....F.C"
"33188","419.934642543","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","722","-56 dBm","802.11","QoS Data, SN=1863, FN=0, Flags=.p....F.C"
"33191","419.935418674","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","415","-55 dBm","802.11","QoS Data, SN=1861, FN=0, Flags=.p..R.F.C"
"33192","419.935427592","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","1394","-55 dBm","802.11","QoS Data, SN=1862, FN=0, Flags=.p..R.F.C"
"33194","419.935568436","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-34 dBm","802.11","QoS Data, SN=1106, FN=0, Flags=.p.....TC"
"33196","419.935955844","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-34 dBm","802.11","QoS Data, SN=1106, FN=0, Flags=.p..R..TC"
"33197","419.935961405","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-34 dBm","802.11","QoS Data, SN=1107, FN=0, Flags=.p.....TC"
"33200","419.937008398","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","1394","-55 dBm","802.11","QoS Data, SN=1862, FN=0, Flags=.p..R.F.C"
"33201","419.937014011","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","722","-55 dBm","802.11","QoS Data, SN=1863, FN=0, Flags=.p..R.F.C"
"33203","419.937348613","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-34 dBm","802.11","QoS Data, SN=1108, FN=0, Flags=.p.....TC"
"33205","419.937614908","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-34 dBm","802.11","QoS Data, SN=1109, FN=0, Flags=.p.....TC"
"33213","419.946099736","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","255","-55 dBm","802.11","QoS Data, SN=1864, FN=0, Flags=.p..R.F.C"
"33215","419.947851198","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-34 dBm","802.11","QoS Data, SN=1110, FN=0, Flags=.p.....TC"
"33220","420.048905152","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","399","-35 dBm","802.11","QoS Data, SN=1111, FN=0, Flags=.p.....TC"
"33225","420.117860254","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1865, FN=0, Flags=.p....F.C"
"33237","420.475625895","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-34 dBm","802.11","QoS Null function (No data), SN=1058, FN=0, Flags=...P...TC"
"33261","421.022609077","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","198","-34 dBm","802.11","QoS Data, SN=1112, FN=0, Flags=.p.....TC"
"33265","421.026712756","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","268","-57 dBm","802.11","QoS Data, SN=1866, FN=0, Flags=.p....F.C"
"33267","421.041839429","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-34 dBm","802.11","QoS Data, SN=1113, FN=0, Flags=.p.....TC"
"33272","421.047122377","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","174","-57 dBm","802.11","QoS Data, SN=1867, FN=0, Flags=.p....F.C"
"33274","421.049727295","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-34 dBm","802.11","QoS Data, SN=1114, FN=0, Flags=.p.....TC"
"33275","421.060650967","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","382","-34 dBm","802.11","QoS Data, SN=1115, FN=0, Flags=.p.....TC"
"33279","421.063351370","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1868, FN=0, Flags=.p....F.C"
"33283","421.065897588","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","1546","-55 dBm","802.11","QoS Data, SN=1869, FN=0, Flags=.p....F.C"
"33286","421.066453623","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","1546","-56 dBm","802.11","QoS Data, SN=1869, FN=0, Flags=.p..R.F.C"
"33290","421.067147565","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","1546","-56 dBm","802.11","QoS Data, SN=1870, FN=0, Flags=.p....F.C"
"33291","421.067156211","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","589","-56 dBm","802.11","QoS Data, SN=1871, FN=0, Flags=.p....F.C"
"33293","421.067297680","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-34 dBm","802.11","QoS Data, SN=1116, FN=0, Flags=.p.....TC"
"33296","421.070008623","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-34 dBm","802.11","QoS Data, SN=1117, FN=0, Flags=.p.....TC"
"33297","421.070019298","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-34 dBm","802.11","QoS Data, SN=1118, FN=0, Flags=.p.....TC"
"33300","421.146504320","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","292","-33 dBm","802.11","QoS Data, SN=1119, FN=0, Flags=.p.....TC"
"33308","421.151674735","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-33 dBm","802.11","QoS Data, SN=1120, FN=0, Flags=.p.....TC"
"33312","421.179843847","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","1122","-33 dBm","802.11","QoS Data, SN=1121, FN=0, Flags=.p.....TC"
"33316","421.182731140","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1874, FN=0, Flags=.p....F.C"
"33333","421.288919436","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","993","-56 dBm","802.11","QoS Data, SN=1875, FN=0, Flags=.p....F.C"
"33336","421.289651270","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","993","-57 dBm","802.11","QoS Data, SN=1875, FN=0, Flags=.p..R.F.C"
"33338","421.297647333","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1122, FN=0, Flags=.p.....TC"
"33339","421.297977359","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1122, FN=0, Flags=.p..R..TC"
"33343","421.301471999","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","197","-57 dBm","802.11","QoS Data, SN=1876, FN=0, Flags=.p....F.C"
"33347","421.301989678","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1877, FN=0, Flags=.p....F.C"
"33349","421.302184097","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","154","-36 dBm","802.11","QoS Data, SN=1123, FN=0, Flags=.p.....TC"
"33351","421.302635614","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","154","-36 dBm","802.11","QoS Data, SN=1124, FN=0, Flags=.p.....TC"
"33371","421.623150668","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1059, FN=0, Flags=...P...TC"
"33372","421.623215519","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1059, FN=0, Flags=...PR..TC"
"33373","421.623321105","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1059, FN=0, Flags=...PR..TC"
"33374","421.623424795","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1059, FN=0, Flags=...PR..TC"
"33423","422.526139254","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","456","-36 dBm","802.11","QoS Data, SN=1125, FN=0, Flags=.p.....TC"
"33424","422.526474490","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","456","-36 dBm","802.11","QoS Data, SN=1125, FN=0, Flags=.p..R..TC"
"33425","422.526987438","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","456","-36 dBm","802.11","QoS Data, SN=1125, FN=0, Flags=.p..R..TC"
"33426","422.527422288","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","456","-36 dBm","802.11","QoS Data, SN=1125, FN=0, Flags=.p..R..TC"
"33427","422.528888824","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","456","-35 dBm","802.11","QoS Data, SN=1125, FN=0, Flags=.p..R..TC"
"33428","422.530448551","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","456","-36 dBm","802.11","QoS Data, SN=1125, FN=0, Flags=.p..R..TC"
"33429","422.531792655","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","456","-35 dBm","802.11","QoS Data, SN=1125, FN=0, Flags=.p..R..TC"
"33430","422.537231580","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","456","-35 dBm","802.11","QoS Data, SN=1125, FN=0, Flags=.p..R..TC"
"33434","422.562844966","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1878, FN=0, Flags=.p....F.C"
"33440","422.583965182","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1126, FN=0, Flags=.p.....TC"
"33441","422.587428183","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","351","-36 dBm","802.11","QoS Data, SN=1127, FN=0, Flags=.p.....TC"
"33446","422.613261236","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1880, FN=0, Flags=.p....F.C"
"33450","422.614149220","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","255","-55 dBm","802.11","QoS Data, SN=1881, FN=0, Flags=.p....F.C"
"33452","422.615624375","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","479","-36 dBm","802.11","QoS Data, SN=1128, FN=0, Flags=.p.....TC"
"33496","422.657485614","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-52 dBm","802.11","QoS Null function (No data), SN=1795, FN=0, Flags=......F.C"
"33497","422.658256864","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-52 dBm","802.11","QoS Null function (No data), SN=1795, FN=0, Flags=....R.F.C"
"33498","422.659049641","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-53 dBm","802.11","QoS Null function (No data), SN=1795, FN=0, Flags=....R.F.C"
"33499","422.659853325","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1795, FN=0, Flags=....R.F.C"
"33500","422.660619201","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-53 dBm","802.11","QoS Null function (No data), SN=1795, FN=0, Flags=....R.F.C"
"33501","422.661428565","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-56 dBm","802.11","QoS Null function (No data), SN=1795, FN=0, Flags=....R.F.C"
"33502","422.662251610","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1795, FN=0, Flags=....R.F.C"
"33503","422.674048352","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-53 dBm","802.11","QoS Null function (No data), SN=1796, FN=0, Flags=......F.C"
"33504","422.674822847","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1796, FN=0, Flags=....R.F.C"
"33505","422.675630189","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-54 dBm","802.11","QoS Null function (No data), SN=1796, FN=0, Flags=....R.F.C"
"33506","422.676442710","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-54 dBm","802.11","QoS Null function (No data), SN=1796, FN=0, Flags=....R.F.C"
"33507","422.677251284","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1796, FN=0, Flags=....R.F.C"
"33508","422.678049163","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1796, FN=0, Flags=....R.F.C"
"33509","422.678887201","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-56 dBm","802.11","QoS Null function (No data), SN=1796, FN=0, Flags=....R.F.C"
"33511","422.686283582","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-56 dBm","802.11","QoS Null function (No data), SN=1798, FN=0, Flags=......F.C"
"33512","422.687033138","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1798, FN=0, Flags=....R.F.C"
"33513","422.687792465","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1798, FN=0, Flags=....R.F.C"
"33514","422.688607791","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1798, FN=0, Flags=....R.F.C"
"33515","422.689431274","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1798, FN=0, Flags=....R.F.C"
"33516","422.690225136","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1798, FN=0, Flags=....R.F.C"
"33517","422.691046777","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-56 dBm","802.11","QoS Null function (No data), SN=1798, FN=0, Flags=....R.F.C"
"33518","422.696029395","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1799, FN=0, Flags=......F.C"
"33519","422.696827235","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-56 dBm","802.11","QoS Null function (No data), SN=1799, FN=0, Flags=....R.F.C"
"33520","422.697610065","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1799, FN=0, Flags=....R.F.C"
"33521","422.698361367","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1799, FN=0, Flags=....R.F.C"
"33522","422.699197938","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-54 dBm","802.11","QoS Null function (No data), SN=1799, FN=0, Flags=....R.F.C"
"33523","422.699971683","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1799, FN=0, Flags=....R.F.C"
"33524","422.700817039","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-56 dBm","802.11","QoS Null function (No data), SN=1799, FN=0, Flags=....R.F.C"
"33526","422.710558655","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-56 dBm","802.11","QoS Null function (No data), SN=1800, FN=0, Flags=....R.F.C"
"33527","422.711301558","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-54 dBm","802.11","QoS Null function (No data), SN=1800, FN=0, Flags=....R.F.C"
"33528","422.712136338","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1800, FN=0, Flags=....R.F.C"
"33529","422.713004611","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-55 dBm","802.11","QoS Null function (No data), SN=1800, FN=0, Flags=....R.F.C"
"33530","422.713768391","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-54 dBm","802.11","QoS Null function (No data), SN=1800, FN=0, Flags=....R.F.C"
"33531","422.714543653","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-56 dBm","802.11","QoS Null function (No data), SN=1800, FN=0, Flags=....R.F.C"
"33532","422.718028021","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-56 dBm","802.11","QoS Null function (No data), SN=1801, FN=0, Flags=......F.C"
"33536","422.718761351","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1882, FN=0, Flags=.p..R.F.C"
"33545","422.919697217","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","977","-36 dBm","802.11","QoS Data, SN=1129, FN=0, Flags=.p.....TC"
"33549","422.945307252","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1883, FN=0, Flags=.p....F.C"
"33553","422.971185157","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","639","-55 dBm","802.11","QoS Data, SN=1884, FN=0, Flags=.p....F.C"
"33557","422.973032300","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","706","-55 dBm","802.11","QoS Data, SN=1885, FN=0, Flags=.p....F.C"
"33559","422.977562082","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1130, FN=0, Flags=.p.....TC"
"33561","422.978872589","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","536","-36 dBm","802.11","QoS Data, SN=1131, FN=0, Flags=.p.....TC"
"33566","422.992907302","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","930","-55 dBm","802.11","QoS Data, SN=1886, FN=0, Flags=.p....F.C"
"33568","422.997700789","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","495","-37 dBm","802.11","QoS Data, SN=1132, FN=0, Flags=.p.....TC"
"33574","423.023301914","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1887, FN=0, Flags=.p....F.C"
"33589","423.181498562","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","271","-54 dBm","802.11","QoS Data, SN=1888, FN=0, Flags=.p....F.C"
"33591","423.183476488","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","383","-36 dBm","802.11","QoS Data, SN=1133, FN=0, Flags=.p.....TC"
