"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"169052","1016.826431","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-52 dBm","802.11","QoS Data, SN=4011, FN=0, Flags=.p..R.F.C"
"169055","1016.827840","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-52 dBm","802.11","QoS Data, SN=4011, FN=0, Flags=.p..R.F.C"
"169062","1016.856768","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-51 dBm","802.11","QoS Data, SN=2062, FN=0, Flags=.p....F.C"
"169064","1016.874048","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","247","-50 dBm","802.11","QoS Data, SN=2063, FN=0, Flags=.p....F.C"
"169067","1016.875194","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","247","-51 dBm","802.11","QoS Data, SN=2063, FN=0, Flags=.p..R.F.C"
"169082","1016.918408","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-26 dBm","802.11","QoS Data, SN=2458, FN=0, Flags=.p.....TC"
"169424","1019.395595","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-25 dBm","802.11","QoS Data, SN=2459, FN=0, Flags=.p.....TC"
"169428","1019.398139","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-50 dBm","802.11","QoS Data, SN=2064, FN=0, Flags=.p....F.C"
"169432","1019.442084","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-25 dBm","802.11","QoS Data, SN=2460, FN=0, Flags=.p.....TC"
"169512","1020.330777","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-26 dBm","802.11","QoS Data, SN=2461, FN=0, Flags=.p.....TC"
"169514","1020.331072","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=4017, FN=0, Flags=.p....F.C"
"169516","1020.332247","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-68 dBm","802.11","QoS Data, SN=1984, FN=0, Flags=.p.....TC"
"169518","1020.333437","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-51 dBm","802.11","QoS Data, SN=2065, FN=0, Flags=.p....F.C"
"169525","1020.375614","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-26 dBm","802.11","QoS Data, SN=2462, FN=0, Flags=.p.....TC"
"169527","1020.375971","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-53 dBm","802.11","QoS Data, SN=4018, FN=0, Flags=.p....F.C"
"169530","1020.377209","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=4018, FN=0, Flags=.p..R.F.C"
"169596","1021.216179","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","263","-50 dBm","802.11","QoS Data, SN=2066, FN=0, Flags=.p....F.C"
"169605","1021.268552","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-26 dBm","802.11","QoS Data, SN=2463, FN=0, Flags=.p.....TC"
"169608","1021.268842","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-26 dBm","802.11","QoS Data, SN=2463, FN=0, Flags=.p..R..TC"
"169682","1021.751567","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-26 dBm","802.11","QoS Data, SN=2464, FN=0, Flags=.p.....TC"
"169684","1021.753843","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-50 dBm","802.11","QoS Data, SN=2067, FN=0, Flags=.p....F.C"
"169685","1021.755508","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-50 dBm","802.11","QoS Data, SN=2067, FN=0, Flags=.p..R.F.C"
"169689","1021.783116","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-26 dBm","802.11","QoS Data, SN=2465, FN=0, Flags=.p.....TC"
"169693","1021.783785","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-52 dBm","802.11","QoS Data, SN=4019, FN=0, Flags=.p....F.C"
"169695","1021.785251","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-67 dBm","802.11","QoS Data, SN=1985, FN=0, Flags=.p.....TC"
"169697","1021.785969","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-50 dBm","802.11","QoS Data, SN=2068, FN=0, Flags=.p....F.C"
"169700","1021.787179","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-51 dBm","802.11","QoS Data, SN=2068, FN=0, Flags=.p..R.F.C"
"169706","1021.811296","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-26 dBm","802.11","QoS Data, SN=2466, FN=0, Flags=.p.....TC"
"169715","1021.841426","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-26 dBm","802.11","QoS Data, SN=2467, FN=0, Flags=.p.....TC"
"169717","1021.841856","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=4020, FN=0, Flags=.p....F.C"
"169743","1022.130987","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1227","-26 dBm","802.11","QoS Data, SN=2468, FN=0, Flags=.p.....TC"
"169746","1022.131484","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1227","-26 dBm","802.11","QoS Data, SN=2468, FN=0, Flags=.p..R..TC"
"169749","1022.131929","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1227","-27 dBm","802.11","QoS Data, SN=2468, FN=0, Flags=.p..R..TC"
"169756","1022.202174","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-51 dBm","802.11","QoS Data, SN=2069, FN=0, Flags=.p....F.C"
"169911","1023.789305","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","787","-51 dBm","802.11","QoS Data, SN=2070, FN=0, Flags=.p....F.C"
"169914","1023.790419","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","787","-51 dBm","802.11","QoS Data, SN=2070, FN=0, Flags=.p..R.F.C"
"169917","1023.791438","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","787","-51 dBm","802.11","QoS Data, SN=2070, FN=0, Flags=.p..R.F.C"
"169920","1023.795946","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","787","-51 dBm","802.11","QoS Data, SN=2070, FN=0, Flags=.p..R.F.C"
"169923","1023.798659","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","787","-51 dBm","802.11","QoS Data, SN=2070, FN=0, Flags=.p..R.F.C"
"169926","1023.799249","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","787","-51 dBm","802.11","QoS Data, SN=2070, FN=0, Flags=.p..R.F.C"
"169929","1023.800282","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","787","-51 dBm","802.11","QoS Data, SN=2070, FN=0, Flags=.p..R.F.C"
"169932","1023.801334","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","787","-51 dBm","802.11","QoS Data, SN=2070, FN=0, Flags=.p..R.F.C"
"169935","1023.802440","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","787","-51 dBm","802.11","QoS Data, SN=2070, FN=0, Flags=.p..R.F.C"
"169939","1023.805696","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1259","-26 dBm","802.11","QoS Data, SN=2469, FN=0, Flags=.p.....TC"
"169942","1023.806147","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1259","-26 dBm","802.11","QoS Data, SN=2469, FN=0, Flags=.p..R..TC"
"169955","1023.890378","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-51 dBm","802.11","QoS Data, SN=2071, FN=0, Flags=.p....F.C"
"170009","1024.414010","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-25 dBm","802.11","QoS Data, SN=2470, FN=0, Flags=.p.....TC"
"170011","1024.416740","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-50 dBm","802.11","QoS Data, SN=2072, FN=0, Flags=.p....F.C"
"170017","1024.461461","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-26 dBm","802.11","QoS Data, SN=2471, FN=0, Flags=.p.....TC"
"170072","1025.240005","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1598","-51 dBm","802.11","QoS Data, SN=2073, FN=0, Flags=.p....F.C"
"170075","1025.242621","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1598","-51 dBm","802.11","QoS Data, SN=2073, FN=0, Flags=.p..R.F.C"
"170076","1025.242630","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2074, FN=0, Flags=.p....F.C"
"170077","1025.242638","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2075, FN=0, Flags=.p....F.C"
"170078","1025.242641","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2076, FN=0, Flags=.p....F.C"
"170079","1025.242643","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2077, FN=0, Flags=.p....F.C"
"170082","1025.244927","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1598","-51 dBm","802.11","QoS Data, SN=2073, FN=0, Flags=.p..R.F.C"
"170083","1025.244937","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2074, FN=0, Flags=.p..R.F.C"
"170084","1025.244941","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2075, FN=0, Flags=.p..R.F.C"
"170085","1025.244944","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2076, FN=0, Flags=.p..R.F.C"
"170086","1025.244948","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2077, FN=0, Flags=.p..R.F.C"
"170091","1025.246133","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-26 dBm","802.11","QoS Data, SN=2472, FN=0, Flags=.p.....TC"
"170094","1025.246525","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-25 dBm","802.11","QoS Data, SN=2472, FN=0, Flags=.p..R..TC"
"170098","1025.246833","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2473, FN=0, Flags=.p.....TC"
"170099","1025.246837","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2474, FN=0, Flags=.p.....TC"
"170100","1025.246839","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2475, FN=0, Flags=.p.....TC"
"170104","1025.247540","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2473, FN=0, Flags=.p.....TC"
"170105","1025.247543","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2474, FN=0, Flags=.p.....TC"
"170109","1025.247906","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-25 dBm","802.11","QoS Data, SN=2474, FN=0, Flags=.p.....TC"
"170111","1025.263188","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2078, FN=0, Flags=.p....F.C"
"170114","1025.264032","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2079, FN=0, Flags=.p....F.C"
"170115","1025.264047","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1598","-51 dBm","802.11","QoS Data, SN=2080, FN=0, Flags=.p....F.C"
"170118","1025.264786","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2079, FN=0, Flags=.p..R.F.C"
"170119","1025.264802","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2081, FN=0, Flags=.p....F.C"
"170120","1025.264809","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1598","-51 dBm","802.11","QoS Data, SN=2082, FN=0, Flags=.p....F.C"
"170123","1025.266197","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2083, FN=0, Flags=.p....F.C"
"170124","1025.266212","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2084, FN=0, Flags=.p....F.C"
"170125","1025.266225","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2085, FN=0, Flags=.p....F.C"
"170126","1025.266231","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2086, FN=0, Flags=.p....F.C"
"170130","1025.266303","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2476, FN=0, Flags=.p.....TC"
"170131","1025.266307","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2477, FN=0, Flags=.p.....TC"
"170132","1025.266310","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2478, FN=0, Flags=.p.....TC"
"170135","1025.266813","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2476, FN=0, Flags=.p.....TC"
"170136","1025.266828","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2477, FN=0, Flags=.p.....TC"
"170137","1025.266838","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2478, FN=0, Flags=.p.....TC"
"170138","1025.266843","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2479, FN=0, Flags=.p.....TC"
"170141","1025.267207","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-25 dBm","802.11","QoS Data, SN=2476, FN=0, Flags=.p.....TC"
"170142","1025.267214","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-25 dBm","802.11","QoS Data, SN=2477, FN=0, Flags=.p.....TC"
"170143","1025.267226","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-25 dBm","802.11","QoS Data, SN=2478, FN=0, Flags=.p.....TC"
"170144","1025.267236","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-25 dBm","802.11","QoS Data, SN=2479, FN=0, Flags=.p.....TC"
"170147","1025.267691","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2476, FN=0, Flags=.p.....TC"
"170148","1025.267697","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2477, FN=0, Flags=.p.....TC"
"170149","1025.267707","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2478, FN=0, Flags=.p.....TC"
"170150","1025.267716","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-26 dBm","802.11","QoS Data, SN=2479, FN=0, Flags=.p.....TC"
"170154","1025.267932","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-27 dBm","802.11","QoS Data, SN=2476, FN=0, Flags=.p.....TC"
"170155","1025.267943","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-27 dBm","802.11","QoS Data, SN=2477, FN=0, Flags=.p.....TC"
"170156","1025.267953","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-27 dBm","802.11","QoS Data, SN=2478, FN=0, Flags=.p.....TC"
"170160","1025.282339","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1051","-25 dBm","802.11","QoS Data, SN=2480, FN=0, Flags=.p.....TC"
"170163","1025.282628","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1051","-25 dBm","802.11","QoS Data, SN=2480, FN=0, Flags=.p.....TC"
"170166","1025.282904","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1051","-25 dBm","802.11","QoS Data, SN=2480, FN=0, Flags=.p.....TC"
"170170","1025.287469","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2087, FN=0, Flags=.p....F.C"
"170171","1025.287488","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2088, FN=0, Flags=.p....F.C"
"170172","1025.287495","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2089, FN=0, Flags=.p....F.C"
"170173","1025.287509","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2090, FN=0, Flags=.p....F.C"
"170174","1025.287516","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2091, FN=0, Flags=.p....F.C"
"170175","1025.287631","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2092, FN=0, Flags=.p....F.C"
"170178","1025.289440","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2091, FN=0, Flags=.p..R.F.C"
"170179","1025.289455","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=2092, FN=0, Flags=.p..R.F.C"
